query,tenant,reference_debit_note_number,ogPdi,ogInvoiceId,ogInvoiceNo,correctPdi
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10471 AND reference_debit_note_number = 'P0224-25A0000595' AND status = 'DISPATCH_READY';",th223,P0224-25A0000595,8798,116173,ZRKG2508,8798
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10472 AND reference_debit_note_number = 'P0224-25A0000595' AND status = 'DISPATCH_READY';",th223,P0224-25A0000595,8798,115243,ZRKG2402,8798
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10473 AND reference_debit_note_number = 'P0224-25A0000595' AND status = 'DISPATCH_READY';",th223,P0224-25A0000595,8798,115055,ZRKG2313,8798
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10474 AND reference_debit_note_number = 'P0224-25A0000595' AND status = 'DISPATCH_READY';",th223,P0224-25A0000595,8798,114554,ZRKG2025,8798
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10475 AND reference_debit_note_number = 'P0224-25A0000595' AND status = 'DISPATCH_READY';",th223,P0224-25A0000595,91295,95599,DELG3390,8798
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10476 AND reference_debit_note_number = 'P0224-25A0000595' AND status = 'DISPATCH_READY';",th223,P0224-25A0000595,91295,96833,DELG3101,8798
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10499 AND reference_debit_note_number = 'P0224-25A0000612' AND status = 'DISPATCH_READY';",th223,P0224-25A0000612,174216,103635,HRPOI2300701,174216
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10500 AND reference_debit_note_number = 'P0224-25A0000612' AND status = 'DISPATCH_READY';",th223,P0224-25A0000612,13506,95956,BT-23-176,174216
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10594 AND reference_debit_note_number = 'P0224-25A0000641' AND status = 'DISPATCH_READY';",th223,P0224-25A0000641,184952,113644,7008284139,184952
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10595 AND reference_debit_note_number = 'P0224-25A0000641' AND status = 'DISPATCH_READY';",th223,P0224-25A0000641,9926,73240,7008259315,184952
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10630 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,101266,DEL22INIA02573,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10631 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,100866,DEL22INIA02958,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10632 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,101775,DEL23INIA00158,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10633 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,101757,DEL22INIA04120,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10634 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,98429,DEL23INIA03168,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10635 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,101329,DEL23INIA0003,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10636 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,99323,DEL24INIA00774,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10637 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,98965,DEL23INIA05921,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10638 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,98930,DEL24INIA02987,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10639 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,100627,DEL22INIA02153,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10640 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,99311,DEL23INIA06219,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10641 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,98446,DEL23INIA03284,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10642 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,115577,DEL25INIA02443,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10643 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,97445,DEL21INIA01018,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10644 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,63707,DEL24INIA05089,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10645 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,92596,99053,DEL24INIA03826,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10646 AND reference_debit_note_number = 'P0224-25A0000650' AND status = 'DISPATCH_READY';",th223,P0224-25A0000650,1989,68394,MYP-25-727,92596
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10653 AND reference_debit_note_number = 'P0224-25A0000657' AND status = 'DISPATCH_READY';",th223,P0224-25A0000657,91150,79010,24250703100033,91150
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10654 AND reference_debit_note_number = 'P0224-25A0000657' AND status = 'DISPATCH_READY';",th223,P0224-25A0000657,91150,79123,23240703100493,91150
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10655 AND reference_debit_note_number = 'P0224-25A0000657' AND status = 'DISPATCH_READY';",th223,P0224-25A0000657,91150,78989,23240703100560,91150
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10656 AND reference_debit_note_number = 'P0224-25A0000659' AND status = 'DISPATCH_READY';",th223,P0224-25A0000659,100805,114922,HR31COM25001669,100805
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10657 AND reference_debit_note_number = 'P0224-25A0000659' AND status = 'DISPATCH_READY';",th223,P0224-25A0000659,100805,115215,HR31COM25001776,100805
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10658 AND reference_debit_note_number = 'P0224-25A0000659' AND status = 'DISPATCH_READY';",th223,P0224-25A0000659,100805,115098,HR31COM25001736,100805
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10659 AND reference_debit_note_number = 'P0224-25A0000659' AND status = 'DISPATCH_READY';",th223,P0224-25A0000659,100805,115246,HR31COM25001790,100805
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10660 AND reference_debit_note_number = 'P0224-25A0000659' AND status = 'DISPATCH_READY';",th223,P0224-25A0000659,100805,114949,HR31COM25001677,100805
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10661 AND reference_debit_note_number = 'P0224-25A0000659' AND status = 'DISPATCH_READY';",th223,P0224-25A0000659,100805,115033,HR31COM25001718,100805
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10662 AND reference_debit_note_number = 'P0224-25A0000659' AND status = 'DISPATCH_READY';",th223,P0224-25A0000659,91308,105211,DL11COM23004079,100805
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10684 AND reference_debit_note_number = 'P0224-25A0000670' AND status = 'DISPATCH_READY';",th223,P0224-25A0000670,206815,116174,OS6072624853,206815
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10685 AND reference_debit_note_number = 'P0224-25A0000670' AND status = 'DISPATCH_READY';",th223,P0224-25A0000670,206815,115760,OS6072624596,206815
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10686 AND reference_debit_note_number = 'P0224-25A0000670' AND status = 'DISPATCH_READY';",th223,P0224-25A0000670,206815,115708,OS6072622685,206815
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10687 AND reference_debit_note_number = 'P0224-25A0000670' AND status = 'DISPATCH_READY';",th223,P0224-25A0000670,2646,73811,OS8072500561,206815
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10724 AND reference_debit_note_number = 'P0224-25A0000682' AND status = 'DISPATCH_READY';",th223,P0224-25A0000682,31252,67447,PDL2526/GIS00059,31252
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10725 AND reference_debit_note_number = 'P0224-25A0000682' AND status = 'DISPATCH_READY';",th223,P0224-25A0000682,13506,96250,BT-24-1326,31252
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10744 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,115160,WCPNP-25-I002995,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10745 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,114842,WCPNP-25-I002740,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10746 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,116140,WCPNP-25-I003201,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10747 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,115733,WCPNP-25-I003124,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10748 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,115732,WCPNP-25-I003020,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10749 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,72374,WCPNP-25-I001931,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10750 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,114670,WCPNP-25-I002376,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10751 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,68911,WCPNP-25-I001313,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10752 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,113588,WCPNP-25-I002001,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10753 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,114791,WCPNP-25-I002729,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10754 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,32126,114743,WCPNP-25-I002567,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10755 AND reference_debit_note_number = 'P0224-25A0000687' AND status = 'DISPATCH_READY';",th223,P0224-25A0000687,174680,108884,R6010019645,32126
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10756 AND reference_debit_note_number = 'P0224-25A0000689' AND status = 'DISPATCH_READY';",th223,P0224-25A0000689,13506,99461,BT-24-523,91724
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10757 AND reference_debit_note_number = 'P0224-25A0000689' AND status = 'DISPATCH_READY';",th223,P0224-25A0000689,91222,115011,A000352,91724
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10762 AND reference_debit_note_number = 'P0224-25A0000693' AND status = 'DISPATCH_READY';",th223,P0224-25A0000693,13506,96354,BT-24-700,60526
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10764 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,91312,115319,6110117774,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10765 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,91312,115094,6110117329,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10766 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,91312,115090,6110117324,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10767 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,91312,115753,6110118196,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10768 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,62247,MYP-24-208567,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10769 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,62465,MYP-24-209816,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10770 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,62594,MYP-24-210778,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10771 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,62507,MYP-24-210980,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10772 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,62746,MYP-24-211083,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10773 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,63018,MYP-24-209803,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10774 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,62263,MYP-24-208540,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10775 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,13506,98448,BT-24-1142,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10776 AND reference_debit_note_number = 'P0224-25A0000697' AND status = 'DISPATCH_READY';",th223,P0224-25A0000697,1989,62775,MYP-24-210153,91312
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10791 AND reference_debit_note_number = 'P0224-25A0000710' AND status = 'DISPATCH_READY';",th223,P0224-25A0000710,2168,115662,3402326567,2168
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10792 AND reference_debit_note_number = 'P0224-25A0000710' AND status = 'DISPATCH_READY';",th223,P0224-25A0000710,2034,81777,3286056114,2168
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10801 AND reference_debit_note_number = 'P0224-25A0000724' AND status = 'DISPATCH_READY';",th223,P0224-25A0000724,31252,70323,PDL2526/GIS00171,31252
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10802 AND reference_debit_note_number = 'P0224-25A0000724' AND status = 'DISPATCH_READY';",th223,P0224-25A0000724,13506,98265,BT-24-1122,31252
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10847 AND reference_debit_note_number = 'P0224-25A0000742' AND status = 'DISPATCH_READY';",th223,P0224-25A0000742,29974,108402,T-24-1465,29974
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10848 AND reference_debit_note_number = 'P0224-25A0000742' AND status = 'DISPATCH_READY';",th223,P0224-25A0000742,29974,109382,T-23-2100,29974
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 10849 AND reference_debit_note_number = 'P0224-25A0000742' AND status = 'DISPATCH_READY';",th223,P0224-25A0000742,29974,88718,BB-23-543,29974
